,AIRPORT_ID,AIRPORT,station_id,distance
631,11491,EED,USW00023179,0.42312101325142887
632,11492,EEK,None,999
633,11493,EEN,US1NHCH0007,2.338177387903229
634,11494,EFB,None,999
635,11495,EFD,USW00012906,1.3114795905381658
636,11496,EFK,USC00435542,7.37756048738402
637,11501,EGA,None,999
638,11503,EGE,USW00023063,0.8059888113528312
639,11504,EGI,USW00003844,1.0965231696014675
640,11506,EGP,US1TXMVR013,2.4177932380990828
641,11508,EGT,USC00148670,5.439124697030225
642,11510,EGV,US1WIVL0007,0.5220977181563518
643,11511,EGX,USC00502692,3.490512976244315
644,11512,EHM,USW00025623,0.3018052527458859
645,11513,EHR,None,999
646,11514,EHT,USW00014752,2.660045347045874
647,11517,EIL,USC00502707,0.14330098512972939
648,11522,EKA,US1CAHM0050,1.9386198691367253
649,11523,EKI,US1INEL0027,1.7762466730441293
650,11524,EKN,USW00013729,0.5986843938721547
651,11525,EKO,USW00024121,0.4927674521591787
652,11526,EKX,USC00151406,2.2772411839899505
653,11527,EKY,USC00015233,6.729468806846306
654,11528,ELA,USC00412676,4.838452544635744
655,11531,ELD,USW00093992,0.0806536919660665
656,11535,ELI,None,999
657,11537,ELM,USW00014748,0.035993376432748206
658,11538,ELN,USW00024220,0.0958139760974379
659,11540,ELP,USW00023044,0.4344923955211702
660,11545,ELV,USC00502785,1.827219475288864
661,11546,ELW,None,999
662,11547,ELY,USC00262626,0.5467551069654106
663,11550,EMK,USC00502825,0.4941275583126229
664,11551,EMM,USC00485105,2.1441473846676797
665,11553,EMP,USW00013989,0.026613673443230183
666,11554,EMT,USC00047775,6.202343570067988
667,11555,ENA,USW00026523,0.769047148720382
668,11557,END,USW00013909,0.6525289484286935
669,11558,ENL,USC00111386,5.542064682760802
670,11559,ENN,USW00026435,0.32590008522739683
671,11563,ENV,USW00024193,0.6445474111308893
672,11564,ENW,USW00004845,0.8466637873364397
673,11566,EOK,US1IALE0007,5.522550395537283
674,11567,EPH,USW00024141,0.12712019075163916
675,11577,ERI,USW00014860,0.787206424968526
676,11582,ERV,US1TXKR0002,1.0328262619272193
677,11587,ESC,USW00014824,0.5203017982270827
678,11588,ESD,US1WASJ0004,1.1722044871885737
679,11590,ESF,USW00013935,0.24547508553409744
680,11592,ESN,USC00182695,0.5003223912758524
681,11593,ESP,USC00368596,3.614923981726455
682,11597,ETN,USC00412715,1.9321995768934384
683,11598,ETS,USC00012675,0.2469534626873148
684,11601,EUE,USW00003170,0.29895112998354073
685,11602,EUF,USW00063872,0.0016191381305836997
686,11603,EUG,USW00024221,0.7846851753122558
687,11606,EVC,None,999
688,11609,EVM,USC00212645,4.539748306022664
689,11612,EVV,USW00093817,0.7946821633216955
690,11613,EVW,USW00004111,0.3886188597054539
691,11615,EWB,USW00094726,0.0525062542268335
692,11616,EWK,US1KSHV0005,4.641471255114264
693,11617,EWN,USW00093719,0.7186601233190748
694,11618,EWR,USW00014734,1.1132376065763276
695,11619,EXI,USC00502960,0.9313681445921272
696,11624,EYW,USW00012836,0.7425677322225616
697,11627,F70,US1CARV0027,1.5472532957510654
698,11630,FAI,USC00502965,0.863375565205222
699,11631,FAJ,None,999
700,11632,FAK,None,999
701,11633,FAL,USC00413060,2.83026887587022
702,11634,FAM,US1MOSF0005,0.835707977543651
703,11637,FAR,USW00014914,0.6379835699990071
704,11638,FAT,USW00093193,0.37319974067408523
705,11639,FAU,None,999
706,11641,FAY,USW00093740,0.032166603205752424
707,11642,FBG,USW00093737,0.29657894744949836
708,11643,FBK,USR0000AFAI,0.09269460395469009
709,11645,FBR,USW00024118,1.1702140327134758
710,11646,FBS,US1WASJ0035,1.1413859321238164
711,11648,FCA,USC00244560,0.31630625517598393
712,11649,FCH,US1CAFR0001,5.38280516229901
713,11650,FCM,USW00094963,1.0795939521029763
714,11652,FCS,USW00094015,0.2736708130658089
715,11656,FDK,USC00183355,2.0552256214768874
716,11657,FDR,USW00003981,1.3190744254200049
717,11659,FDY,USW00014825,0.18397665146156061
718,11662,FEP,US1ILSP0014,4.428691733195851
719,11663,FET,US1NEDD0001,1.2728497591790917
720,11664,FEW,US1WYLM0148,2.3869299497635383
721,11667,FFM,USC00212768,3.141887417534346
722,11668,FFO,USW00013840,0.8114289985750527
723,11669,FFT,USW00053841,0.44732741618683786
724,11673,FHU,USW00003124,0.02343327819612644
725,11674,FIC,None,999
726,11675,FID,USW00014707,8.586488140922622
727,11677,FIL,USC00422828,3.184312777242443
728,11684,FKL,US1PAVN0013,1.4627960038786108
729,11686,FL1,US1FLPS0008,1.722743180098587
730,11687,FL2,US1FLBV0007,4.061037613589507
731,11688,FL3,USC00081544,4.559785974543915
732,11689,FL4,US1FLFL0019,3.486663261198214
733,11690,FL5,USC00085935,8.30614989349966
734,11693,FLD,USW00004840,0.19827746273989977
735,11695,FLG,USW00003103,0.503166842694438
736,11696,FLJ,USC00505604,5.088781707815718
737,11697,FLL,USW00012849,0.3879377089055505
738,11699,FLO,USW00013744,0.002672075176280655
739,11702,FLT,USC00503085,0.6366259774358991
740,11703,FLU,USC00302868,3.1731312450486695
741,11704,FLV,USW00013921,0.24862325897738094
742,11706,FLX,US1NVCH0001,3.1849702663574124
743,11708,FMC,USC00503082,0.7687756822997212
744,11709,FMH,USW00014704,1.13679135121032
745,11711,FMN,USW00023090,0.2558285649769135
746,11713,FMS,US1IALE0008,3.5275173080886377
747,11714,FMY,USW00012835,0.2668603348456069
748,11719,FNL,US1COLR0516,0.017723745750710382
749,11720,FNR,USC00503198,0.0
750,11721,FNT,USW00014826,0.4010778032682598
751,11723,FOB,US1CAMD0029,2.811489850638943
752,11725,FOD,USC00132999,3.679171737013996
753,11726,FOE,USW00013920,0.06431023666628395
754,11728,FOK,USW00014719,0.04485184845927197
755,11732,FPR,USW00012895,0.3923249130322815
756,11733,FPY,USW00053862,0.7346398734530231
757,11734,FQA,USC00503125,4.2378148244550795
758,11735,FQB,USW00093116,1.3799489129677134
759,11736,FQC,USC00504984,1.3064079274420066
760,11737,FQD,None,999
761,11738,FQE,USC00500363,0.5962816163023562
762,11739,FQF,None,999
763,11740,FQG,USC00508584,1.0154799063032902
764,11741,FQH,None,999
765,11742,FQI,US1KYSC0007,0.308396256469583
766,11743,FQJ,None,999
767,11744,FQK,USC00503470,1.6782227859034557
768,11745,FQL,USC00113106,2.7618488583509806
769,11747,FQN,USC00503650,7.9541841234315305
770,11748,FQO,None,999
771,11749,FQP,USC00500676,11.014405625265535
772,11750,FQQ,None,999
773,11751,FQR,USC00504089,3.9216751874871125
774,11754,FQU,USC00245000,11.848302810974365
775,11755,FQV,None,999
776,11756,FQW,USW00025602,2.1534470319227688
777,11757,FQX,None,999
778,11758,FQY,None,999
779,11762,FRD,USW00094276,0.10294760937012118
780,11764,FRG,USW00054787,0.6622223364616887
781,11766,FRM,US1MNMT0001,2.801580222986306
782,11768,FRP,None,999
783,11769,FRR,USC00447254,4.933729937815453
784,11773,FRY,USW00054772,0.0609846134957905
785,11775,FSD,USC00397666,1.1609501754256275
786,11776,FSI,USC00345068,0.2054787016890238
787,11777,FSK,USC00145043,5.684011974439046
788,11778,FSM,USW00013964,0.6021175548879797
789,11780,FST,USW00023091,0.5298337988393844
790,11782,FTC,US1COLR0440,0.9178753188054836
791,11784,FTG,US1COAD0145,3.449894715592195
792,11785,FTK,USW00013807,0.9131107905562149
793,11786,FTL,None,999
794,11789,FTW,USW00013961,0.11798470851813826
795,11790,FTY,USW00003888,0.003843330068134309
796,11794,FUL,USW00003166,0.07602316474642683
797,11797,FVA,None,999
798,11800,FVD,USC00418449,0.3171195752391515
799,11801,FVE,USC00042958,0.46943851914537343
800,11803,FVG,US1AZMR0437,3.906108817298046
801,11804,FVH,USC00456215,2.6523438076137587
802,11805,FVI,USC00165090,2.5348383304296953
803,11810,FVN,USC00242122,0.5084581679585222
804,11811,FVO,USW00094281,0.18825122874170158
805,11812,FVP,USC00047195,0.8209964987882118
806,11813,FVQ,None,999
807,11814,FVR,USC00248222,3.6531777203475575
808,11815,FVS,USW00094194,0.040099096854377556
809,11818,FVV,USC00044527,1.343432855890424
810,11819,FVW,None,999
811,11820,FVX,None,999
812,11821,FVY,None,999
813,11822,FVZ,None,999
814,11823,FWA,USW00014827,1.268574761681211
815,11824,FWH,USW00013911,0.8255177441780102
816,11825,FWL,USW00026519,0.9104342659125146
817,11826,FWS,US1TXTN0036,4.109623293714136
818,11827,FXE,USW00012885,0.03596062924782093
819,11828,A35,None,999
820,11830,FXR,US1INCL0015,5.105078036329611
821,11831,FXY,USC00132977,5.5449450987467905
822,11833,FYU,USS0045R01S,0.32037089172908095
823,11834,FYV,USW00093993,0.5250656218353692
824,11836,GA1,USC00094941,3.8817812839884698
825,11837,GA2,USC00091640,7.65518825780104
826,11838,GA3,US1GACW0009,9.999581213224387
827,11840,GAD,USC00013151,9.555710615672677
828,11842,GAI,US1MDMG0063,1.8220756824574862
829,11844,GAL,USW00026501,0.16092801695375275
830,11845,GAM,USW00026703,2.0326685494513086
831,11855,GBA,USC00503390,0.7108137975822292
832,11856,GBD,USC00143218,3.316160101738393
833,11858,GBG,USC00113320,3.931159844771052
834,11859,GBH,USC00503210,0.48234134823893354
835,11862,GBR,US1MABE0002,4.3345390446926375
836,11865,GCC,USW00094023,1.0723598594134678
837,11867,GCK,USW00023064,0.04016459689335193
838,11869,GCN,USW00003195,0.9744865495554285
839,11870,GCY,US1TNGN0010,5.049984949798796
840,11871,GDC,USW00013822,1.1236099102273156
841,11873,GDH,None,999
842,11875,GDM,USC00193052,4.572148629119237
843,11879,GDV,US1MTDW0007,5.406976777893663
844,11880,GDW,USW00014828,1.391493645265129
845,11883,GED,USW00013764,0.19009880688647676
846,11884,GEG,USW00024157,0.606879539122216
847,11885,GEK,None,999
848,11893,GEY,USW00024048,0.14520759641550332
849,11894,GEZ,USW00053866,0.5639981290319905
850,11895,GFA,USW00024112,1.3632015289844395
851,11896,GFB,None,999
852,11898,GFK,USW00014916,0.8926384965820857
853,11899,GFL,USW00014750,1.1158263258766246
854,11904,GGE,USC00383470,0.6556846482352678
855,11905,GGG,USW00003901,0.0947450670680076
856,11908,GGW,USW00094008,0.5080527042233912
857,11921,GJT,US1COME0044,0.3153825698530463
858,11924,GKN,USW00026425,0.5208723622882881
859,11929,GLD,USW00023065,0.4172886369350057
860,11931,GLH,USW00013939,0.038908852652046785
861,11937,GLQ,USC00503304,1.417456992349323
862,11938,GLR,USW00004854,0.15429087488569657
863,11939,GLS,USW00012923,0.9011028106902937
864,11941,GLV,USC00503378,0.45677955428310363
865,11942,GLW,USC00153246,5.316996379302955
866,11946,GMT,None,999
867,11947,GMU,USC00383742,0.2160761156448
868,11952,GNU,None,999
869,11953,GNV,USW00012816,0.43446021447312616
870,11959,GOL,USR0000OGLD,0.6220500326138717
871,11961,GON,USW00014707,0.4421632519077133
872,11971,GPM,USC00419538,1.851534355161781
873,11973,GPT,USW00093874,1.1582446887226263
874,11974,GPZ,US1MNIT0001,1.7384487645575508
875,11975,GQQ,USC00333021,4.231293346205323
876,11977,GRB,USC00473268,2.0670186343278782
877,11978,GRD,USW00053874,0.003301131888653895
878,11979,GRF,USW00024201,0.49579521965755824
879,11980,GRI,USW00014935,0.7821049240629983
880,11982,GRK,USW00003902,0.4238666670274611
881,11986,GRR,USC00206013,2.259467481783421
882,11992,GSB,USW00013713,0.6666263260206465
883,11994,GSH,USW00014829,0.1867987060608463
884,11995,GSO,USW00013723,0.5361501818391045
885,11996,GSP,USW00003870,1.390089104858924
886,11997,GST,USW00025380,1.1075682453058977
887,11999,GSW,US1TXTN0045,2.8672919293397516
888,12003,GTF,USW00024143,1.3689952208190797
889,12007,GTR,USC00228792,10.667019323958893
890,12008,GTU,US1TXWM0034,2.2395064733811
891,12012,GUC,US1COGN0027,0.8960935800648097
892,12016,GUM,None,999
893,12018,GUP,USW00023081,0.5440617655490579
894,12021,GUS,USW00094833,0.28599432107500666
895,12024,GUY,USW00003030,0.428060848231368
896,12027,GVE,USC00443466,7.915256015174816
897,12028,GVL,USW00053838,0.06670628343463957
898,12029,GVQ,USC00300443,0.2472031460254627
899,12031,GVT,USR0000TGRE,9.869518286076591
900,12032,GVW,USW00003929,0.789043964094004
901,12039,GWO,USW00013978,0.3085210371151609
902,12040,GWR,None,999
903,12041,GWS,US1COGF0060,0.6150486428505973
904,12054,GYR,USW00093105,1.3636415513944469
905,12055,GYY,USC00123213,2.5880467837636796
906,12058,HAB,USC00013644,1.1233121251170024
907,12061,HAE,USC00028343,3.516126615247484
908,12062,HAF,US1CASM0018,2.0217141785014414
909,12068,HAO,USW00053855,0.24345965511136605
910,12070,HAR,USW00014751,0.002643050022893375
911,12074,HAY,USR0000AHAY,0.15834064497136696
912,12076,HBC,None,999
913,12078,HBG,USW00013833,1.878263761500678
914,12079,HBH,None,999
915,12083,HBV,USC00414058,6.751473647793533
916,12084,HBY,None,999
917,12085,HCA,USC00410784,6.259404458883281
918,12086,HCB,USR0000ASHC,9.83258186164494
919,12087,HCR,USC00503655,0.7057380520647326
920,12088,HDA,USC00503605,0.40134409292852136
921,12092,HDH,USC00513734,0.7216043273481814
922,12094,HDN,USC00053867,3.367424095937981
923,12098,HED,None,999
924,12103,HES,USW00004113,0.3188476778402417
925,12106,HEZ,USC00229384,3.6169108453753323
926,12108,HFD,USW00014752,0.11466210147601852
927,12110,HFF,None,999
928,12119,HGR,USW00093706,0.29706907308462643
929,12122,HGZ,USR0000AHOG,2.783562318031993
930,12124,HHH,US1SCBF0052,3.8726858901228924
931,12127,HHR,USW00003167,0.09941335624459627
932,12128,KS3,USC00143634,4.874197093889811
933,12129,HIB,USW00094931,0.02964552064785355
934,12130,HIE,USW00054728,0.06619969120505349
935,12131,HIF,USW00024101,0.9598246285463224
936,12132,HII,US1AZMH0005,6.339382023785739
937,12134,HIK,USW00022521,1.1638765778295115
938,12136,HIO,USW00094261,0.2504226210465377
939,12140,HKA,USW00053869,0.02855701329151655
940,12141,HKB,USC00503585,1.238849444185675
941,12146,HKP,USC00512307,1.5682039309207405
942,12147,HKS,USW00013927,0.2428392169504873
943,12149,HKY,USW00003810,0.6977585319171873
944,12153,HLG,USW00014894,0.17013698880067923
945,12154,HLI,USW00023241,1.441374864190982
946,12155,HLM,US1MIOW0025,2.742155209948492
947,12156,HLN,USR0000MSET,1.3507816351287683
948,12157,HLO,USC00024089,3.4918079881829844
949,12163,HMN,USW00023002,0.8906664124235895
950,12165,HMS,None,999
951,12166,HMT,USC00049722,5.935133566589075
952,12168,HNC,USW00093729,0.37544015843941686
953,12171,HNH,USC00503695,1.6587870173257737
954,12173,HNL,USW00022521,1.1638765778295115
955,12174,HNM,USC00511125,0.130149446602194
956,12175,HNS,USW00025323,0.8102385340505526
957,12177,HOB,USC00294028,0.7813168379597218
958,12183,HOL,None,999
959,12184,HOM,USW00025507,0.4432536586272066
960,12185,HON,USW00014936,1.490559932134884
961,12187,HOP,USW00013806,1.1614973216849354
962,12190,HOT,US1ARGL0017,1.5161977928776929
963,12191,HOU,USW00012918,0.8780597763122912
964,12195,HPB,USC00503705,3.5160207011762665
965,12197,HPN,USW00094745,0.004938400043274838
966,12198,HPT,USC00133584,4.1266379988642345
967,12199,HPV,USC00514564,1.6209618030008246
968,12200,HQM,USW00094225,0.517962416092987
969,12206,HRL,USW00012904,0.14511226857312298
970,12207,HRO,USW00013971,0.616227624163555
971,12211,HSH,US1NVCK0037,4.6368544898312605
972,12212,HSI,USW00094949,0.10904541204486785
973,12214,HSL,None,999
974,12215,HSP,USC00444128,5.061060778482588
975,12216,HST,USW00012826,0.5910222184586079
976,12217,HSV,USW00003856,1.257200548901214
977,12220,HTH,USC00263512,2.4129167244033964
978,12222,HTO,USC00300889,3.986015577288232
979,12223,HTS,USW00003860,0.6103152491713953
980,12225,HUA,US1ALMD0053,4.182018693899563
981,12226,HUC,None,999
982,12228,HUF,USW00003868,0.13287932718462933
983,12232,HUL,USW00014609,0.13240893857916894
984,12233,HUM,USW00012927,0.02473196064679072
985,12235,HUS,USC00503765,3.371964840626122
986,12236,HUT,USW00013986,0.028664048050209737
987,12243,HVC,US1KYCH0006,3.4986033430872125
988,12244,HVN,USW00014758,0.02138272950119431
989,12245,HVR,USC00243991,0.03873639811843053
990,12246,HVS,US1SCDR0007,2.2537403146792214
991,12247,HWD,USW00093228,0.7845314516727785
992,12248,HWI,None,999
993,12250,HYA,USW00094720,0.0966300174624001
994,12252,HYG,USC00503812,0.9738118250480958
995,12253,HYL,USC00503650,1.7117432029090327
996,12254,HYR,USW00094973,0.12706590092422895
997,12255,HYS,US1KSEL0033,0.8920275403103354
998,12259,HZL,US1PALZ0007,1.4602122041860521
999,12260,IA1,USC00137613,3.3141457988577065
1000,12261,IA2,US1IAHM0001,5.049656128059099
1001,12262,IA3,USC00136940,1.635769556552622
1002,12263,IAB,USW00003923,0.7097639453286093
1003,12264,IAD,USW00093738,0.8069368465346806
1004,12265,IAG,USW00004724,0.05462220855816589
1005,12266,IAH,USW00012960,1.858237075970603
1006,12268,IAN,USR0000AKIA,0.10289396101823937
1007,12278,ICT,USW00003928,0.9641196584501236
1008,12279,ICY,None,999
1009,12280,IDA,USW00024145,0.426356287710651
1010,12281,IDI,USC00364214,4.0300217416564585
1011,12283,IDP,US1KSMG0008,9.95271768898862
1012,12294,IGG,None,999
1013,12297,IGM,USW00053180,0.4520988033117583
1014,12303,IGX,USW00093785,0.23934479238715498
1015,12305,II1,USW00014806,2.596452222142216
1016,12306,LOT,USC00117457,1.0178083752878464
1017,12307,II3,US1ILDK0005,2.2822026446993453
1018,12308,II4,USC00115079,0.8060182386519026
1019,12310,IJX,US1ILMG0007,5.067273030223482
1020,12312,IKB,US1NCWL0001,2.9063807469951626
1021,12314,IKK,US1ILKK0026,2.134078588034024
1022,12315,IKO,USW00025626,5.211974789778958
1023,12317,IKV,USC00130241,2.0258047841874394
1024,12319,ILE,US1TXBEL036,1.0664490311357575
1025,12320,ILG,USW00013781,0.8177921519543073
1026,12321,ILI,USW00025506,0.8455026767693365
1027,12322,ILL,USW00014928,3.6186078828184094
1028,12323,ILM,USW00013748,0.4908333960362071
1029,12324,ILN,USW00013841,2.6731253768586516
1030,12332,IML,USW00024091,0.038776850456571546
1031,12333,IMM,USC00084210,5.011774434876558
1032,12335,IMT,USW00094893,0.005056062226154755
1033,12336,IN1,USC00120334,3.1386391405172676
1034,12337,IN2,US1INBN0005,3.1810770170584926
1035,12339,IND,USW00093819,1.639269240401753
1036,12343,INL,USW00014918,0.5524035990008865
1037,12347,INS,USC00263980,0.7350574044042905
1038,12348,INT,USW00093807,0.022969598312762508
1039,12351,INW,USW00023194,0.7437870088816912
1040,12358,IOW,USW00014937,0.8724159446271442
1041,12363,IPL,USW00003144,0.02722736853456682
1042,12365,IPT,USW00014778,1.282595504951657
1043,12370,IRC,USC00501977,0.723180889496498
1044,12375,IRK,USW00014938,0.4533349634172352
1045,12378,IRS,USC00207946,0.0027610940320841135
1046,12379,IRV,US1ALMB0015,5.951603942736417
1047,12387,ISL,None,999
1048,12388,ISM,USC00084625,1.9547802341863374
1049,12389,ISN,USW00094014,0.617011867299073
1050,12390,ISO,USW00093726,2.750086149602236
1051,12391,ISP,USW00004781,0.19431214657038476
1052,12392,ISQ,USW00004856,5.241661015700546
1053,12394,ISS,USW00094623,0.2539055390045879
1054,12396,ISW,USW00004826,0.17640983603083607
1055,12397,ITH,US1NYTM0025,3.4338618933875753
1056,12402,ITO,USW00021503,0.43412928747766094
1057,12412,IWD,US1MIGG0002,7.989926227493331
1058,12415,IWS,US1TXHRR050,4.042563227601684
1059,12436,IYK,USC00044278,1.08154583221577
1060,12441,JAC,US1WYTT0015,5.011850507443936
1061,12445,JAJ,US1GAFT0024,3.2273831883467787
1062,12448,JAN,US1MSRN0042,0.9942467126022373
1063,12449,JAO,US1GAGW0005,6.388147994560165
1064,12451,JAX,USW00013889,1.7339916741366956
1065,12452,JBC,USC00196915,3.95340017348554
1066,12453,JBK,US1CAAL0020,1.6366017134059943
1067,12454,JBP,US1CALA0013,5.992874925819793
1068,12455,JBR,USW00003953,0.06297922267144399
1069,12457,JCC,US1CASF0003,1.8691537386634962
1070,12458,JCE,USC00046333,0.9551081320220339
1071,12460,JCI,USW00093909,0.10852187090565851
1072,12462,JDA,USC00351352,1.4448083350028882
1073,12463,JDB,USC00413286,4.020571515073899
1074,12465,JDG,US1WAKG0204,1.1519998255070507
1075,12467,JDM,USC00085653,1.8483836928954045
1076,12469,JDT,US1MNHN0025,0.7924993858120609
1077,12470,JDX,USW00012945,3.218638910954177
1078,12474,JEF,USW00003963,0.027050367247836545
1079,12477,JFB,US1WAKG0204,0.8942632132473355
1080,12478,JFK,USW00094789,1.3925759496687307
1081,12479,JFN,USW00004857,0.020849888855223986
1082,12483,JGC,USR0000ATUS,2.856726518318881
1083,12484,JGG,US1VAJC0040,1.421518701070404
1084,12485,JGL,US1GACN0005,3.5997785203661947
1085,12486,JGP,US1TXHRR119,1.8157836224646124
1086,12487,JGQ,US1TXHRR119,2.986632395518463
1087,12490,JHC,USC00305380,1.3751023316480941
1088,12492,JHM,USC00513317,0.24094914451474367
1089,12494,JHW,USC00304208,4.55343557899401
1090,12495,JHY,USC00193890,2.329424203481262
1091,12497,JID,USR0000CWHH,6.498384862912625
1092,12508,JKV,USC00412444,4.284653000851399
1093,12509,JLA,USR0000ABRO,2.4065850612397943
1094,12511,JLN,USW00013987,0.6759730857176225
1095,12513,JMA,US1TXHRR151,3.2893193964223753
1096,12515,JMC,US1CAMR0038,1.477553882718892
1097,12518,JMN,USC00215088,1.046776493658908
1098,12519,JMS,USW00014919,0.8010088902190309
1099,12522,JNP,USC00046175,1.5369278044795327
1100,12523,JNU,USW00025309,0.869707736267895
1101,12527,JOC,USW00093184,1.4818730341474804
1102,12535,JON,None,999
1103,12536,JOR,USC00040192,1.9748680240435892
1104,12541,JPB,USW00094728,2.8827306846133163
1105,12543,JPT,US1TXGV0013,0.5616838119629418
1106,12544,JQF,US1NCCB0008,5.537553851758476
1107,12545,JRA,USW00094728,4.21618003450867
1108,12546,JRB,USC00305816,0.6465600266593886
1109,12547,JRC,US1MNOL0015,2.205378367522528
1110,12548,JRE,USW00094728,2.35440736821715
1111,12549,JRF,USW00022514,1.1164505628059656
1112,12553,JRV,None,999
1113,12554,JSE,US1AKJB0010,0.38751597599098975
1114,12556,JSK,US1MNSR0004,3.405156270655216
1115,12559,JST,USW00004726,0.09227142032352104
1116,12571,JVL,USC00470045,3.5503896448115375
1117,12573,JWH,US1TXHRR162,4.857944515415967
1118,12574,TN8,US1TNDV0138,3.5776065707941838
1119,12576,JXN,USW00014833,0.8494463767665885
1120,12577,JYP,US1WAKG0204,0.9691330727819021
1121,12579,JZA,US1MSNW0002,2.496755361905132
1122,12580,JZB,USW00054756,0.20368638991459118
1123,12581,JZC,US1NDMN0002,2.791023622401158
1124,12583,JZE,None,999
1125,12585,JZG,USW00094943,0.23489357717037848
1126,12587,JZI,US1TNSR0026,2.835064471112962
1127,12588,JZJ,USC00478349,2.2447246678149813
1128,12589,JZK,USC00211630,1.7002912107419266
1129,12590,JZL,USW00093117,0.07507001668962712
1130,12591,JZM,USR0000AHOG,4.58229948461494
1131,12592,JZN,USC00456880,1.6397152475432049
1132,12593,JZO,USC00100218,1.7741936809682985
1133,12594,JZP,USC00356907,2.427429652381342
1134,12595,JZQ,USW00012818,0.11288539719153212
1135,12596,JZR,US1MTYS0025,2.171129424893305
1136,12598,JZT,USW00053907,0.04065664473001412
1137,12599,JZU,USW00054781,0.07180399543161106
1138,12600,JZV,USW00003952,0.797291229916703
1139,12601,JZW,USW00053820,0.10583446431484209
1140,12602,JZX,USC00040212,0.8831625686977239
1141,12603,JZY,USC00103771,0.45578918135471586
1142,12605,K01,US1KYLG0002,8.43225518003654
1143,12610,KAE,USC00504155,2.7587340304726498
1144,12615,KAL,USW00026502,0.8681397389897036
1145,12621,KBC,None,999
1146,12622,KBE,USC00500676,1.6405695016587927
1147,12624,KBK,USC00501641,2.5102070627875137
1148,12631,KBW,USC00501716,1.678728469586655
1149,12633,KCC,USC00502084,6.366682085398503
1150,12635,KCG,USC00501716,2.0746759151413174
1151,12637,KCK,US1MOCY0003,2.621132338666967
1152,12638,KCL,None,999
1153,12639,KCN,None,999
1154,12641,KCQ,None,999
1155,12642,KCR,None,999
1156,12647,KDK,USC00504991,1.0607350852199247
1157,12649,KEB,USS0051K15S,4.27154578518561
1158,12652,KEH,US1WAKG0051,1.8539891269212967
1159,12653,KEK,None,999
1160,12661,OCA,None,999
1161,12663,KFP,None,999
1162,12671,KGK,None,999
1163,12676,KGX,USC00503438,2.8515919189162457
1164,12677,KGZ,None,999
1165,12686,KIB,None,999
1166,12704,KKA,USC00505091,0.7104166254361063
1167,12705,KKB,USC00504812,1.3006355397580611
1168,12708,KKH,None,999
1169,12709,KKI,None,999
1170,12711,KKK,None,999
1171,12712,KKL,USC00504329,0.4954223506637528
1172,12716,KKU,None,999
1173,12719,KLG,None,999
1174,12720,KLL,None,999
1175,12721,KLN,USC00505425,0.6238200235994807
1176,12723,KLP,None,999
1177,12725,KLS,USW00024223,1.6988965107040552
1178,12728,KLW,USW00025367,0.11595985274213302
1179,12737,KMO,None,999
1180,12743,KMY,None,999
1181,12745,KNB,USC00424508,2.0057192549971594
1182,12748,KNK,USC00505010,4.072554663242792
1183,12753,KNT,US1MOFSA069,3.0836744566623633
1184,12755,KNW,None,999
1185,12758,KOA,USW00021510,0.5059115077100228
1186,12769,KOT,None,999
1187,12771,KOY,USC00506812,0.6080595696448965
1188,12772,KOZ,USC00506853,2.819185592651984
1189,12773,KPB,USC00507421,0.6116737449330517
1190,12774,KPC,USC00507669,0.5660248523590516
1191,12775,KPH,None,999
1192,12777,KPK,USC00505425,11.772650495086424
1193,12778,KPM,None,999
1194,12779,KPN,None,999
1195,12782,KPR,None,999
1196,12784,KPV,None,999
1197,12785,KPY,None,999
1198,12786,KQA,USC00500144,1.0829748474543017
1199,12790,KRM,USC00504429,1.2382095791586323
1200,12796,KS2,USC00144104,5.742048940520526
1201,12807,KSM,USC00508107,0.6597467488067233
1202,12812,KSR,None,999
1203,12815,KTB,USC00509148,0.7457959783813228
1204,12819,KTN,USW00025325,0.2839640196093614
1205,12822,KTS,None,999
1206,12831,KUK,None,999
1207,12837,KUW,None,999
1208,12841,KVC,None,999
1209,12844,KVL,USW00026642,0.809883468145233
1210,12847,KWF,None,999
1211,12851,KWK,None,999
1212,12853,KWN,None,999
1213,12854,KWP,None,999
1214,12855,KWT,None,999
1215,12857,KXA,USC00504342,0.5623654799974812
1216,12859,KY1,USC00157319,0.6883523031816069
1217,12860,KY2,USC00151090,2.9840080910408684
1218,12861,KY3,US1KYMM0003,1.1215540364526193
1219,12862,KY4,USC00121998,3.296165450548392
1220,12863,KY5,US1KYHP0002,8.96556548835435
1221,12865,KYC,None,999
1222,12866,KYK,None,999
1223,12868,KYU,None,999
1224,12869,KZB,None,999
1225,12870,KZH,None,999
1226,12873,LAA,USW00003013,0.054334195793931304
1227,12878,LAF,USW00014835,0.004498365271600769
1228,12882,LAL,USC00084802,0.5653841632452986
1229,12883,LAM,US1NMLA0004,2.3215818102003034
1230,12884,LAN,USW00014836,0.6173766888568152
1231,12888,LAR,USW00024022,0.025523032484933872
1232,12889,LAS,USW00023169,1.3416933463297007
1233,12891,LAW,USW00003950,1.0543496019609184
1234,12892,LAX,USW00023174,1.758498210966478
1235,12896,LBB,US1TXLK0022,0.35156206554817393
1236,12898,LBE,USC00365259,4.503011681969243
1237,12899,LBF,USW00024023,1.2997063318632243
1238,12902,LBL,USC00144695,4.929688370940225
1239,12906,LBT,USW00013776,0.1816504239670559
